0.912278062,0.770095072,0.857041153,0.91754279,0.898266261,0.885615057,0.890309459,1.241245588,0.888357958,0.841102497,0.996405987,0.738096042,0.943914938,0.906555144,1.006872172,0.821783096,1.015792328,0.937148437,0.785051027,0.809041065,1.063499941,0.853886831,0.860603516,0.869655514,0.945937933,0.8844317,0.91125022,0.836031039,0.988176002,0.923167288,0.84970707,0.681539988,0.968116889,1.030313654,0.85667206,0.850507803,0.917592458,1.044241036,0.970589725,0.840520828,0.882145368,0.935091853,0.91735977,1.087092184,1.308054263,0.866499168,0.853063573,0.917273053,0.905510507,0.909574077,0.919008792,1.048058796,0.932548382,0.870210677,0.972850725,0.95022547,0.941829015,1.000582595,0.77299817,0.900262737,0.840909188,0.910681684,0.876038922,0.904567382,0.711194871,0.937706784,0.95161745,0.999372287,0.913509102,0.910558969,1.039193428,0.969029386,1.195427876,0.95240827,0.836570946,0.763773227,0.738693993,0.978104757,0.998521349,0.87440133,0.733529021,1.05373634,0.910947467,0.982454855,1.037855008,0.997567625,0.951287038,0.833648957,0.939162943,0.840314157,0.856592917,0.992724189,0.928296397,0.933595283,0.707546819,0.951420609,0.896611123,0.89160518,0.899967336,0.754757278,0.777628261,0.926513213,1.006804498,0.873513163,0.979362095,0.924053202,0.892613517,0.779321352,0.882110255,1.079964434,0.876615451,0.869874127,0.819581975,0.758235815,0.863782225,0.799265098,1.110494859,0.984642095,0.93485379,0.882419613,0.903579917,0.855406981,0.87228014,0.898374714,0.890003847,0.996468876,0.737918986,0.857680735,0.888057838,0.914950675,1.05305909,0.856653774,0.912803513,0.90060895,0.860204541,0.804310155,0.825899455,0.858750361,0.935825723,0.953590586,0.771825669,1.058492172,0.807505673,0.936141301,0.991293045,0.956593145,1.025194444,0.951451661,0.968190677,0.878884077,0.924570667,0.84271351,0.947902422,0.965464693,0.766267785,0.884043645,0.937992969,0.589077106,0.923207564,0.865449765
1.308054263,0.91637511,1.158238791,0.976856218,0.919922411,1.427316931,1.141860329,0.697162725,1.207931958,1.285834617,0.961653832,0.829637228,0.819104836,0.995303706,1.126395995,1.002367822,0.903363934,0.891908917,1.028114814,0.828273862,-1,0.954101281,1.006821526,0.900394709,0.954489916,1.136680621,1.012040517,0.903410907,0.97707931,0.903799775,1.051325826,0.974688761,1.586882649,0.828965124,0.938257017,0.953638239,0.783054831,1.140131931,0.957994625,1.00310586,0.923254883,0.921320471,0.865763298,-1,0.723179024,0.83680719,0.718521813,0.79743586,1.081448293,0.824516149,0.816386569,0.872371102,0.797123878,0.747942461,0.81760756,0.89954015,1.196878041,0.873998089,0.782123903,0.911673749,1.014569497,1.022999042,0.870172931,0.88796898,1.111772529,1.337154474,0.918058773,1.088457704,0.947737699,1.065243227,1.058177808,1.02252695,1.112150866,1.10021268,1.039649899,1.035531987,1.088373813,0.877627127,0.878500207,1.160040178,0.972223947,0.958816658,0.932763354,0.877533421,0.95841964,0.936059886,0.927250971,0.837506897,0.991540527,1.071663565,0.833284675,0.938096367,0.880807146,0.935116797,1.043392001,0.851248524,0.937630881,0.89643922,1.014252511,0.811923032,0.833365031,0.958418849,0.757847318,1.053368453,0.916854879,0.798230144,1.136116609,0.827007047,0.925160318,0.957692133,1.055964324,0.942699202,1.010754486,0.889419553,0.910387132,0.976360026,1.011606384,0.989479715,0.900489489,0.977086255,0.977280328,0.763244523,0.939008847,0.80893117,0.861886663,0.946948681,1.044500409,0.869318099,0.992495007,0.962001247,0.914356981,0.991565462,0.934356379,1.049442459,1.059759091,0.984922169,1.077653407,0.985145746,0.966778184,1.055131893,0.951537427,0.946911393,0.761079779,0.889360888,0.972018593,1.073891041,0.913003855,0.960316785,0.938916244,0.814247749,0.919721644,0.957762361,1.012914431,0.803923444,0.928507425,0.905464792,1.046343904,0.818097822,1.054871533,0.86357799
1.586882649,1.030283922,1.405346933,0.976287165,1.284792248,0.991964939,1.164610664,1.07494647,1.025064827,1.131557506,0.874826152,0.971714095,1.124379528,0.989004318,1.092217432,0.949870249,0.948886811,1.210348864,0.919593879,1.005374518,0.973761749,0.79288137,1.003120633,1.024499262,0.783067803,0.770426679,0.889672435,1.04176383,0.911747932,0.836191734,0.91897041,0.937228471,0.9288281,0.947130999,0.878369381,0.899377508,0.955017748,0.813239054,0.966978787,0.773657727,1.029126548,1.597402732,0.978007527,0.952621634,0.917350302,0.939209598,0.971399285,0.90173318,1.368087266,0.945959839,0.885246609,1.012211354,1.082473677,1.494399244,1.417640212,0.819562235,0.984660979,0.817928432,1.096246272,0.993176215,0.810396892,1.178688221,0.953472558,1.175766388,1.025134335,0.854518077,1.004185891,1.056068616,1.008470806,0.963520995,1.013515107,0.8127851,0.981133826,0.801755959,1.076946324,0.552064114,0.897680103,0.985970121,0.928695349,1.116991438,0.864190267,0.742635685,1.157112252,1.032019059,0.968005854,1.350849649,0.853837225,0.752630015,1.212733957,0.727598456,0.827663702,0.999554799,0.959970767,0.876543973,0.822341218,0.959577086,0.846830652,0.997052389,0.89418415,1.078774632,1.079061757,1.059170331,0.965960827,1.087857336,1.054461395,0.9538556,1.349579487,1.057831524,1.007522001,1.181202585,1.118157839,1.178239288,0.906582116,1.279013857,1.021151634,1.009076055,1.000684437,1.061093825,0.908846766,0.798091691,0.933270059,1.263789351,1.058663609,1.036513587,1.278714972,0.973356374,0.871187719,1.080407558,0.982219157,1.180304939,1.073284966,1.082183147,1.032727315,1.191994891,1.120274136,1.008230277,1.166347815,1.140513929,1.141570304,1.080451701,0.938072869,1.121928396,1.110384722,1.150579102,1.037398511,1.112473486,1.096658588,1.126399031,1.07466074,1.216257825,1.101476704,1.419784635,1.122456608,1.029239835,0.996087216,1.098946775,0.961545495,1.089556764,1.152272933,1.119257594
1.597402732,0.914771913,1.293500322,0.901116988,1.081770083,0.740670307,1.083541371,1.217460513,1.323668011,1.228492414,0.860984259,1.004949877,1.199569273,1.031691084,0.957653503,1.029361784,1.104654106,1.080665181,1.049493147,0.866492059,0.995326415,0.808107892,1.072379221,0.967115909,1.061914609,1.349117517,1.064404678,1.002810718,0.845951721,0.954685701,0.946151091,0.917845596,0.884575473,1.039041133,1.092375501,1.025800741,1.005530281,1.096839856,0.979744466,1.091231945,0.982400139,0.954218518,0.989654807,0.924968953,0.838154329,0.800380083,1.322662324,1.139916316,0.794829393,0.944163391,0.939618762,1.055726614,0.842083742,1.018583352,1.115508828,0.87747176,1.233875808,1.289816106,0.77296869,1.301505171,1.364796088,0.906618063,1.240287906,0.786703762,1.728865091,1.004959336,1.102391367,0.942727864,0.975615562,0.971440662,1.036195035,1.005682969,1.627851457,0.746474758,0.896284514,0.89605156,1.073814032,1.169246109,1.705385211,0.765278007,0.973116533,1.079229728,0.912651174,1.071456049,0.918566092,1.312577313,1.186224475,0.983960184,1.012282051,1.206750138,0.978439421,0.765137548,0.804322259,1.132864538,1.004340122,0.897876314,1.221869513,0.717088386,0.900294926,0.809839022,0.989698976,0.636986178,0.967059616,1.254701288,1.128275327,1.344087924,1.512014623,0.912997618,1.151655721,1.145438004,1.588968775,0.965655811,1.02632297,1.000381888,0.863984176,0.84960807,1.200078857,1.20926067,0.771075098,1.203061505,0.897033415,0.966451865,1.248451159,0.952856762,1.116297505,0.912982974,0.892862498,0.862754869,0.870216518,1.376228066,1.155160416,0.984010315,0.94145203,0.780931045,1.035950436,0.799009934,0.946260697,1.295488734,0.992844845,1.049939414,1.183317997,1.069909963,1.29903699,1.13240311,1.120258404,0.739517429,0.9962386,0.678049169,1.100503568,1.130199026,1.020141199,1.331728257,0.973746529,0.966988332,1.125997872,0.892139353,1.036634046,1.25619346,1.491103706,1.035941807
1.728865091,1.762775202,1.155328309,1.165359244,0.970890483,1.123979565,1.282898711,1.408244237,1.06131524,1.128179696,1.254696478,0.869658936,1.380164008,1.394808473,0.796138831,1.336554946,1.751746079,1.631024464,1.061713981,0.680540082,0.970235111,1.554084728,1.013769764,1.077336023,1.219577687,0.705839345,1.385834404,1.069999199,0.897506461,1.109177874,0.881567202,1.568745978,0.927449172,0.791599445,1.135745758,0.937519827,1.153947883,1.143677844,1.250992046,1.244620826,1.010910878,0.829005866,1.040441762,1.16688199,1.034545582,1.184326198,1.088609729,1.107431578,0.875746147,1.538296664,1.101040331,1.050227728,1.179374298,1.299971399,1.063788806,1.011506957,1.094611218,1.448234641,1.057720951,1.092634601,0.981799798,0.91240542,0.979594083,1.002399125,1.095553387,1.030774029,1.156022341,1.43091412,1.089787549,1.537623662,1.001465094,1.411992285,1.610228989,1.156314812,0.853705162,1.223689381,1.329280948,1.189484843,1.055295759,1.150446832,0.904096858,0.88126698,1.035616932,0.936278072,1.579122584,1.293169127,1.263964836,0.902260812,1.054644589,1.090250468,1.123799456,1.525828517,0.883796941,1.117887344,1.044662127,1.306801628,1.354843437,1.290545739,1.613679188,1.10260095,0.792249845,1.038459927,0.932089237,1.255801603,1.219311693,1.319724109,1.070603908,0.65924748,1.022008148,0.728168803,0.935278989,1.300802769,0.781493207,1.01687688,1.268209987,0.955708216,1.263546398,0.819659538,0.930437045,0.965968477,1.036289145,0.94496141,1.001453861,1.230723058,1.12746454,1.061357516,1.028213417,0.959951444,1.23762406,1.373292018,1.022650954,1.028637452,0.999097632,0.920234923,1.045385824,1.089681404,1.487058099,0.994527529,0.998858289,0.755362558,1.519679523,1.365497346,0.987968423,0.940548978,1.000623277,0.715580173,1.623775467,0.959276567,1.326828133,0.891405888,1.268926763,0.956290856,0.914854514,0.859076547,0.745705218,1.220536706,1.282691035,1.685806614,0.967835386,1.363053076
1.751746079,1.533620999,0.983761799,0.90276422,1.503368287,1.158875497,1.100790899,1.115184827,1.098465256,1.197200216,1.140408102,0.979417243,1.354770839,1.079144344,0.879904459,1.750633435,1.424735522,0.842251501,1.155804684,1.267657483,1.155552728,1.033057095,1.163689017,1.136521598,1.537627221,1.160717687,1.042350176,1.302751455,1.50031708,1.189875899,1.183203501,0.961373308,1.165748087,1.28457057,0.704604548,1.448903581,1.151040619,1.288506226,1.348623365,1.297870615,1.313537153,0.887005719,1.256614487,1.188951229,1.220534485,1.138693112,1.260984557,1.08771722,0.975845045,1.003510222,0.65047483,0.957216975,0.94060741,0.774740916,1.607663497,1.280944328,0.752464671,0.829765171,1.086935269,0.994105361,1.063433069,1.289796706,1.557155816,1.468298807,0.852162552,1.241985329,1.098780647,1.04267811,1.284083157,1.05318193,0.755775922,1.036766598,1.231402468,1.30512594,1.091218161,1.238568833,0.920410387,1.141893983,1.076925276,1.019129054,0.9225109,0.773550601,0.750747026,1.542922968,1.105273875,0.881917087,1.469040543,1.260746048,1.127438736,1.060987357,0.998128221,1.086293998,1.068689241,0.946136221,1.028700266,1.240370604,0.84994136,1.730753602,0.997560341,1.1226216,0.913858779,1.242299103,1.262355954,0.915790743,1.323732265,1.122034382,0.706043402,1.033992683,1.161077654,1.136481765,1.138681725,0.710241889,1.051621155,1.100966704,1.262115673,0.769820726,0.989112023,1.162692972,0.940052353,1.082776525,1.108446833,0.923170087,1.021202383,0.902594962,1.354011929,0.994355523,1.332351261,1.064440371,0.999951698,1.085008978,1.085151659,1.264687918,0.965419883,0.920215934,1.021337177,1.504115507,0.955589618,0.961558307,1.119811025,1.117327985,0.887313675,1.175844842,0.982245091,0.966152459,0.857127543,1.141340575,1.427886106,0.7683217,0.939094294,0.975126199,1.606081434,1.622813749,1.130584117,1.508087111,0.962594831,1.366316171,0.896875323,0.817775889,1.059449775,1.166834283
1.751746079,1.08836301,1.221556275,0.86746768,0.888787693,1.017349691,0.893830337,1.186530921,1.153658637,0.762712963,0.952929343,0.993273407,1.218710524,0.983042947,1.276744884,1.256980228,1.009295199,1.46957771,0.968178425,1.03784305,1.040085675,1.359773996,1.255502403,0.982974564,0.972494998,1.118298602,1.129677158,1.395930505,1.290854713,0.919858211,0.957224282,1.30596132,1.329398023,1.08082034,1.468534391,1.149667454,1.685109602,1.011880035,1.159214873,0.894191778,0.985801453,1.092950055,1.395494723,0.967061877,1.12790126,1.35242789,1.282713494,0.925285739,1.22551458,1.154765966,1.223496339,1.576938819,0.984469882,0.949085974,1.660658133,0.627332578,1.721298576,1.340190003,1.391529179,1.140713466,1.125009623,1.466063073,1.32930091,1.664088751,0.911062578,1.138713694,0.820478582,1.000113373,1.074011352,1.354312509,0.983479638,1.215095056,1.225055747,1.221333386,1.133986161,1.086638284,1.207251175,1.082213233,0.744233633,1.399091914,0.738574847,1.052941664,1.616125946,1.299990548,1.104543703,0.81032625,0.977894936,0.841316426,0.902636835,0.842712526,0.998534992,1.246626994,1.303485768,1.025761341,1.333942145,0.962091567,1.268124215,0.631520913,1.107896234,1.220215552,0.995394669,0.863335503,1.199783508,1.13960838,0.805180757,0.871372366,1.160977151,1.578326054,1.000685138,1.023110537,0.924113654,1.015318011,0.775735208,0.924142347,0.995746663,1.12297783,0.987728036,1.512883439,0.895167044,0.868782717,0.755974061,1.489793246,1.44391825,1.277515438,1.002364125,1.0342236,1.524617123,1.215857673,1.610781821,0.810458852,1.006921795,1.311640793,1.364128527,1.25508573,1.093461374,1.526044286,0.985259381,1.110350519,1.487661112,1.339594756,1.17214224,1.137202881,1.380542402,1.418690427,0.972272051,1.202803704,1.217017316,1.177045918,1.063368572,1.415095433,0.981636604,1.175988056,1.549879708,1.260212271,1.682606365,1.141339957,0.939960808,1.259422151,1.055457791,1.271265799
1.751746079,1.352353593,1.107123324,1.080360157,1.039265303,1.393886539,0.81649789,1.108169632,1.045002655,0.932029893,0.726815527,1.307123831,1.078240494,0.890925667,1.357699224,1.213181022,1.031697377,1.009334056,1.003866958,0.9031313,0.955818518,1.014679114,1.055717913,1.342703509,1.212782216,1.083630913,1.172738294,1.084449467,1.806019781,1.351897171,1.006547781,0.946279327,1.142083121,1.301728048,1.306278374,1.378314865,1.157165048,1.011488557,0.949148722,1.76470312,1.408444669,1.797582091,1.166551306,1.046048164,1.210673854,1.06943835,1.072576835,1.09828745,1.87517759,0.908317793,1.09327893,1.023103444,0.969802904,1.082909307,1.067575404,1.065407289,1.09232004,1.469357389,1.269089564,0.761509533,1.205388034,1.610904033,1.295827917,1.290500684,1.354348432,1.495694169,1.250711786,1.17339583,1.094405763,1.171869995,1.18458548,1.123034934,1.178307639,1.385384995,1.345563133,1.373415051,1.346640204,1.208655446,1.384938194,1.256946216,1.637389778,0.99705026,0.813324336,1.172002635,1.053201754,1.127380895,1.863414986,0.994476233,1.273876888,1.720195566,1.328506852,0.606231929,1.31923389,1.122992641,0.972551513,0.927285209,1.220831361,1.036950748,1.75026403,0.994241749,1.270455618,1.148994199,1.358839587,1.222228183,1.731002219,1.096537228,1.266101365,1.870022047,1.3302469,1.699120731,1.487202799,0.913382182,1.352548288,1.056456677,1.756715494,1.003135815,1.192738017,1.223369635,1.079412642,1.17548845,1.087002845,1.07631817,1.272703508,1.065874371,0.924767276,1.414014162,1.582809623,1.550168389,1.243567379,1.096023622,1.268516606,1.069153493,0.96561945,1.360748209,1.192681051,1.254522939,1.350779735,1.35153089,1.420824335,0.949728975,1.111267739,1.269432817,1.295910395,1.084371152,1.306191566,1.111254758,0.652788,0.83419658,1.01260858,1.029805911,1.536463946,0.788555485,1.462714829,1.630530786,1.203335027,1.141813144,0.872524422,1.102785334,0.652768359,1.327177886
1.87517759,1.372841034,1.587018888,1.775371955,1.217852668,1.204060338,0.787095555,1.09900576,1.045686219,1.151456525,1.559399838,1.08990963,1.06865809,1.090514723,1.495495363,1.236024455,1.170689629,1.494033035,1.173466383,1.251668446,0.893743914,1.176655004,1.012824299,1.024792963,1.057521492,1.122766674,0.951931407,1.078135131,1.499983482,0.90278973,1.060803535,1.247291413,0.843252552,1.100574112,1.30538513,1.285737269,1.080475592,0.744039296,1.330011826,1.608107176,1.175167942,1.113072939,0.992706224,0.900092952,1.454690672,1.09334227,1.27893585,1.092245071,1.650233844,1.906113375,1.134342452,1.427268127,1.707567049,0.957083355,1.146359614,1.037055708,1.058105808,1.004512467,1.604777059,1.792249855,1.090164915,1.675742353,1.726962037,1.184434897,1.181756967,1.278228651,1.268387961,0.782768929,1.097568993,1.829739374,1.079245332,1.477624671,1.126947332,1.325952062,1.319566938,1.020956394,1.8409378,1.396726351,1.010745441,1.130762806,0.921730338,1.073487304,1.197497661,1.202972648,1.256810195,0.863199407,1.262204696,1.294991086,1.46208566,1.212753205,1.215111746,0.900847338,1.081409305,1.461327934,1.061584383,1.404718367,1.074227111,1.38673806,1.081810965,1.560655236,0.898687227,1.21298512,0.795898359,1.506150535,1.211621802,1.172838818,1.000972461,1.072176903,0.96679882,0.650556336,0.936927426,1.369307061,1.31361504,1.109003667,1.186878373,1.064388879,1.263409228,1.436620356,1.163629454,1.336230868,0.979909115,1.159721345,1.565905221,1.014759008,1.685222322,0.601205746,1.158951509,1.056755955,1.322592133,1.079258313,1.393945384,1.163316881,0.619894212,1.106598164,1.477143753,1.428483724,0.980623721,1.183528823,1.320602344,1.052499912,1.293581388,1.105945543,1.063105431,0.814209522,1.554802015,1.188514197,1.464527021,1.250290438,1.572946359,0.952771101,0.950768608,1.222851589,1.314847004,1.112615616,1.313190551,0.947752929,1.156672625,1.052677964,1.158280531,1.681878504
1.87517759,1.263431174,1.331594202,1.150299861,1.257309066,1.317848684,1.296778621,1.299814845,1.095882476,1.403088926,1.536596923,1.511045336,1.2613578,1.237691731,1.378094255,1.374224596,1.145868496,1.140267119,1.245212306,1.180020381,1.013587996,0.908035726,0.894615913,1.561260171,1.239947242,1.232272131,1.042106309,0.927703765,0.975787339,0.961954157,0.766800889,1.159462313,0.998540786,1.19018946,1.444335128,1.210455706,0.981022802,1.32366333,1.027810911,0.866822624,1.524499395,1.179009688,1.281953996,1.172043445,1.044293976,1.143588124,1.638617812,1.17802162,1.59720068,1.131614331,0.997484089,0.976940603,1.28504122,1.118885708,1.032164245,1.273522239,1.174606256,1.00569673,1.084470446,1.609963196,1.151769116,1.046406045,1.206040854,1.11093826,0.997242094,0.971050475,1.061236255,1.111694338,1.095191932,1.517751451,1.266156722,1.578718877,1.098400845,1.072184287,1.253384198,1.020026551,1.198161362,1.385957506,1.533115681,1.230955904,1.262049644,1.574267045,0.92647051,1.005480838,1.303651697,0.874448966,0.94181639,0.945937377,1.12396593,1.65167716,1.467281459,1.002537002,1.029102969,1.405180957,0.912670013,1.682458209,0.84252107,1.611591954,1.19831631,1.246977819,1.458387425,1.319992934,1.076032885,1.448056387,1.136382488,1.184218816,1.29723382,1.220872998,1.022060373,1.802746361,1.746795746,1.344727784,1.562052263,1.464787042,1.348655168,1.461038008,1.879417886,1.225080387,1.373998385,1.448002573,1.083599691,1.098390532,1.296733389,1.392173762,0.785403219,1.530765029,1.141129808,1.427322358,1.399353122,1.001607145,1.387897432,1.272409706,1.263905377,1.124324078,1.421384766,1.18057591,1.372637792,1.267664911,1.189908721,1.310318643,1.020537257,0.938931275,1.171299037,1.092824476,1.511028573,1.175822757,1.423289744,1.5409336,0.995811322,1.229384822,1.311733079,1.163037062,1.769314127,1.689706437,1.432584407,1.355560106,1.216025966,1.264376663,1.15288796,1.204987869
